Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/8/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Greece,GRC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3083496,101.4925766,93.6346283,96.3618927,99.33583832,99.7199707,99.14304352,98.76139069,,,99.96903992,99.50016785,99.50180054,98.73252106,97.95934296,99.82910919,99.37065125,98.82671356,97.80110168,97.64376831,97.28317261,97.33132172,101.366188,102.0202179,,
Grenada,GRD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,139.1601257,138.1957245,135.4745941,135.2355804,108.4832382,106.9968185,105.083252,104.556839,104.4252625,104.5518036,102.8740463,102.9900131,105.2932129,105.5188904,108.1229095,107.5712204,119.7772903,123.2823868,,128.8545532,130.5760651,137.0605621,138.7457275,135.9672394,133.1239624,121.5264969,132.9436646,127.0002289,115.0733032,94.5418396,95.50401306,108.3889465,107.6952972,106.2890472,99.86847687,,101.0448074,105.5703506,111.2714691,110.2299271,109.8832878,,109.8405158,108.8447351,111.6230801,108.6627121,110.1800327,107.7864838,,,99.26081478,,,110.5905184,
Greenland,GRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,57.20286179,58.73405075,59.96868134,59.9953804,61.34394073,62.60078812,62.57952118,65.53238678,67.86956787,69.90904236,72.58846283,77.10827637,72.82978821,77.71594238,79.37072754,79.63414001,78.87954712,80.56858826,81.68070984,,77.87625885,81.12786865,84.96668243,86.33773041,85.64742279,86.88831329,86.84364319,86.48371887,91.8508606,96.80863953,98.81932831,99.70404816,102.8027802,,108.7960129,109.9721375,111.0431824,111.5871277,112.6243134,118.5366364,117.2732934,116.0995107,111.6462524,107.8645905,105.231154,103.7569602,101.352012,101.3874468,102.9831381,101.9793634,101.50029,103.0264945,102.9982778,102.0322286,101.4888313,
Guam,GUM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,90.96073914,89.11013794,87.33631134,85.46170807,85.4406662,84.15483856,84.34822083,84.15415955,77.92285919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,100.0575104,99.73742676,100.1789169,100.4397278,,98.96430969,106.5204926,104.4219666,103.4848709,99.45107269,98.96295929,99.90778351,99.01976776,97.67336273,96.19996643,95.66690063,96.79390717,100.7758102,105.9104919,,97.17719269,94.43926239,93.32585144,93.83708191,95.53955841,95.76172638,96.59274292,,98.31716156,98.25785065,96.99066925,,96.33866119,,101.889328,,98.70523071,100.1295166,97.61012268,100.6205072,104.9450608,105.2368966,,,,,,,87.7391791,96.35692728,96.39719454,,94.44605538,97.5535955,
High income,HIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2497864,103.0741272,103.2543106,103.3628616,103.8104782,103.7518997,102.73452,103.0479431,102.9351883,103.1202393,102.7992096,102.5275879,102.2287827,102.1973038,101.0804596,100.6874619,100.8399887,100.9344635,101.4206009,101.3153915,101.1894608,100.7895813,100.1295929,99.63703156,99.7090683,99.80599976,
"Hong Kong SAR, China",HKG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9064178,101.9213104,102.710701,100.3316422,100.7303009,101.0559464,100.7292786,102.4801636,104.3389893,105.4292196,104.6027526,107.3405726,106.8846667,105.0456902,105.1315207,104.7410138,104.8079096,103.4309955,102.2026073,105.1287625,106.0336885,103.0283129,,103.1529559,
Honduras,HND,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,81.33244324,81.28492737,82.83328247,82.07627869,83.8638916,85.10546875,86.9281311,86.35218811,89.30902863,95.09615326,96.57534027,95.76448822,101.7062378,103.050621,104.3454285,104.8878098,107.3763199,,107.2046967,,104.1613235,103.7494812,107.0867233,108.2320023,107.9128265,105.5997314,105.9172821,106.0003281,104.9749908,104.199028,103.2049637,,,108.3337479,106.4240875,102.4742889,105.8664169,100.8338318,101.4530869,99.53111267,99.43276162,97.6766786,94.18716535,90.55292337,89.40336704,89.24215394,88.64651889,87.11209518,,85.3644846,83.65529904,80.89336115,82.2937172,82.54788213,78.96908484,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,49.71569824,47.21591949,47.53903961,48.68893051,49.71849823,51.68395996,54.18645859,56.61804962,58.77806091,60.44329834,62.61695862,64.43055725,65.19654846,64.32711029,64.1696701,63.86433029,62.78752136,61.77595139,62.59640884,60.80252075,59.48046112,61.36560059,60.40499878,61.40789032,62.38415909,64.7188797,64.79450989,68.50276184,69.16799164,68.59163666,70.79734802,73.98953247,79.19013214,82.30937195,85.22937012,87.96797943,90.46011353,92.75804138,96.62335968,96.63211823,96.80703735,96.88577271,98.12255859,98.07642365,98.91580963,97.95903015,98.72968292,99.37348175,100.3868179,101.52005,102.4235611,101.6339417,99.32965851,99.67749023,100.0751877,
Croatia,HRV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.513588,100.7820282,100.9877701,,100.140831,99.384552,98.86612701,97.90280151,97.97460938,98.07082367,98.09359741,98.71563721,98.57375336,98.90831757,99.49076843,98.79093933,99.23210907,98.88121033,99.00151062,99.48867035,99.74414825,100.527977,101.1577911,,
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,52.14925003,54.50606155,56.15222168,57.8142395,59.2773819,62.79640961,63.2732811,62.93341827,62.96691132,67.65274048,73.27467346,73.35523224,78.71659088,83.28131104,85.20767975,88.72190094,75.96366119,,,,,82.65841675,86.94351196,92.88983917,99.27197266,106.1545334,113.6297989,115.8424301,,,,,,,,,,,,,,,,,,183.9894402,,,,,,,,,
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.17836,101.2561035,101.3292465,100.8597488,100.9824829,101.5018082,101.5203323,101.7479935,100.9205704,100.4674225,100.1002884,101.0699692,100.7380295,101.6177902,101.5365906,100.1592178,99.7975769,98.31477356,98.40335083,99.11238098,103.5307236,105.575531,103.5707626,102.8879776,
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,102.0926514,82.40545654,82.60749817,84.95990753,85.39824677,88.25588226,90.54972839,91.48246002,90.40476227,91.11234283,92.53755951,93.92131805,95.4706192,97.1570816,99.23670959,101.4988098,103.1321564,104.1536865,104.8948135,105.0809479,104.507637,103.8097916,103.5192032,104.0099182,104.6667328,103.7941971,104.0156326,105.2103424,104.0383835,106.2564468,106.6672974,106.4930573,106.0810699,107.6302795,107.5503235,107.0329895,106.6829834,108.1177597,108.3092804,107.8608932,107.3808975,106.6602402,107.2834702,107.9908066,105.7441483,105.5011063,107.111763,106.2332611,100.9962616,100.4365311,101.0201111,101.1891479,103.4839935,103.5048676,105.780838,
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,92.79528809,76.77741241,77.37860107,79.78616333,80.44039154,82.97654724,84.99781799,86.11563873,85.62934113,86.6831131,88.13381195,89.36459351,91.12505341,92.46125031,93.84764862,95.05242157,95.48361206,95.97960663,96.54418182,96.22247314,95.58679962,95.36019135,95.24318695,95.83708191,96.43240356,95.85417938,95.7489624,97.1568985,96.48455811,98.00596619,98.68206787,98.74313354,99.08535004,100.7371063,101.4121475,101.554863,101.5245895,102.6119308,102.8201675,102.6491089,102.4609375,102.3433533,102.9439697,103.1695175,101.6816101,100.9883118,102.221817,101.7645493,98.89273834,98.91525269,99.49333191,99.40039063,100.4778137,100.834549,102.4380493,
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.89123154,53.60522842,55.6700592,58.06681824,59.43904114,60.95999908,62.35092926,64.52320099,66.71233368,69.47067261,71.32083893,72.44753265,75.39736938,76.11949158,75.77683258,74.29186249,71.7775116,71.50113678,72.1593399,70.86575317,70.40345764,71.83215332,72.48464966,73.68148041,74.36457062,74.83838654,74.10250854,76.33950806,77.27815247,77.61210632,79.63130188,80.81726074,83.54189301,86.01368713,88.11270142,89.98982239,90.9479599,91.5820694,92.09568024,92.7210083,93.29129791,94.43023682,95.15071106,94.69554901,94.67913055,93.32563019,94.02014923,94.36131287,95.44670105,96.43945313,97.03778076,96.55249786,95.75443268,96.6761322,97.26862335,
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,55.77246094,56.66572952,58.50075912,60.13964081,63.64300919,63.8595314,63.66783905,67.65054321,70.49662781,76.79795837,79.5581665,79.68586731,87.17510986,88.07971954,87.27184296,85.11641693,78.00604248,79.22283173,77.11525726,73.93473816,74.35877228,74.35183716,75.59013367,77.16023254,77.37268829,76.12615967,73.56835938,75.81111145,77.82051086,79.54360199,81.87918854,81.8082962,81.58350372,83.56809235,85.54306793,86.76777649,85.28227234,84.45233154,81.37129211,82.27291107,83.02060699,84.2150116,85.1963501,85.53703308,85.19341278,83.11135101,84.25283813,84.07202148,85.24545288,86.31417847,86.95941162,86.67720795,87.88117981,90.19450378,91.09031677,
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,84.18102264,84.94819641,85.58881378,85.62174225,84.39720154,86.43560028,89.02822113,91.53273773,99.6736908,,,109.6342697,114.4572296,116.9722977,120.1024628,121.8560181,120.1309586,118.5211182,117.3283997,116.4105072,114.2420502,112.3213806,110.8199234,110.7645264,112.1642914,112.0264664,111.4407578,111.1678467,112.0300369,112.1576767,108.9935913,109.4304123,110.1168976,110.1766586,109.6788406,109.0170898,107.6725388,110.4217224,109.3336792,110.9922867,113.0107751,114.6841376,115.2010696,111.6566751,109.6596086,107.9835258,105.9223919,104.3825213,103.2995429,101.2646858,100.9519337,100.3096654,98.70087305,98.15662757,100.0363182,100.3714287
IDA only,IDX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.49885941,52.27721024,54.41043091,57.12966156,57.53055954,59.61980057,61.70840073,63.04769135,64.9418335,66.05001068,67.44223022,68.98638916,69.61508942,70.15853119,69.95937347,68.74228668,68.52352905,67.46317291,69.49021149,69.18890381,68.25655365,70.33644867,70.6311264,71.54633331,72.49008179,73.85845184,74.09261322,76.28000641,76.64382935,76.28372192,78.07624817,79.92784882,84.1138916,86.66693878,88.73491669,90.85738373,92.99913025,94.3516922,96.76579285,97.27445221,97.89452362,99.1322403,99.84449768,99.0662384,99.29575348,98.42746735,98.9838028,99.63053131,100.6575623,101.58535,102.1275864,101.4436417,99.60459137,99.91703796,100.3712311,
Isle of Man,IMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,78.37103271,79.34427643,82.6989975,82.19629669,82.90950775,82.45703125,85.08589172,81.28555298,81.09368134,82.3608017,83.56008911,84.27935028,86.17002869,87.76789856,87.56549072,89.48084259,87.13983917,88.50747681,91.52056122,90.84050751,90.39109802,90.80740356,92.31639862,93.17672729,92.49160767,91.93260193,91.51853943,89.99659729,91.82457733,98.80896759,96.90148926,97.44745636,105.6649475,,,,113.3304062,113.8277512,112.4907913,112.2186966,109.7079027,112.384407,106.0958401,103.5565995,104.2218318,103.7427225,101.8869813,101.0979553,99.5039235,101.2912541,102.3161241,111.0844556,112.0312316,120.5203686,111.0337832
Not classified,INX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0224304,102.821228,102.7186279,102.9635468,103.0778503,102.9992371,103.3085327,102.4756012,102.7959671,103.2354889,103.3786774,102.1183395,101.9583435,101.5422363,101.184639,101.3414917,100.5088806,100.3990707,100.0258636,99.87934875,98.16014862,96.47614288,,,
"Iran, Islamic Rep.",IRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,69.03028107,75.99442291,79.06070709,81.33551788,89.1027298,93.61647034,97.10285187,99.81082153,85.86456299,94.74475098,90.5714035,96.88844299,98.81594849,100.8930969,100.760231,100.9884033,100.6744614,101.6228714,101.6496582,102.6817703,104.325882,105.2299728,104.1376114,102.6636505,101.4040375,100.6812592,98.25563812,98.51286316,97.43715668,97.77062988,100.7109222,103.4371796,106.7795029,108.2600784,105.1987228,102.8835373,99.74765778,99.21279144,99.28896332,98.40857697,99.04943848,99.12879181,111.4211502,103.5001602,104.1154099,105.821022,105.3697662,,105.4518433,104.68013,,100.9748535,101.9626236,,
Iraq,IRQ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,69.79689789,70.3651123,70.98564148,72.54611969,75.77108002,85.21629333,90.32640076,91.51206207,106.0389175,108.8904114,105.6055603,103.504158,100.1983795,100.3762817,99.8631897,100.9769516,102.1133728,103.0862732,102.1528168,,110.9706573,92.43108368,91.13514709,,,82.58158875,,,92.43643951,89.92594147,,,96.48312378,95.63600159,,,104.5702286,,,,,,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.89652252,99.3602829,98.96370697,98.94274902,98.94883728,98.95864868,99.61573792,99.6709137,99.83016205,99.58705902,99.54524994,99.58255005,99.67727661,99.35935211,99.448349,99.57100677,99.35677338,99.40219116,99.65500641,99.66420746,99.38004303,99.22026825,99.8469162,99.60105133,99.64093781,100.0547867,99.2188797,98.99356842,98.86656189,99.13799286,99.32504272,98.89057159,99.05883026,99.10756683,99.18486786,98.8979187,98.55850983,98.44824219,98.40171051,98.83013916,98.75515747,98.83299255,98.78762054,98.77082062,98.68621826,98.95317841,98.8624115,98.88671875,98.81343079,98.55612183,98.56729126,98.51164246,98.22183228,,
Israel,ISR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.426651,98.86377716,98.25978088,98.27133179,97.47640991,97.39028931,98.17578125,97.29805756,97.48213959,99.98253632,99.35884094,100.0827179,99.29929352,99.18357849,99.77294922,99.17696381,99.36553192,98.95015717,98.65280151,98.52269745,98.21439362,98.01880646,98.33467865,97.44228363,
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9989777,102.7438583,103.3643417,103.9849091,103.9752121,103.7781525,103.7544174,102.9429474,101.4829788,100.8043213,100.3028336,100.0289917,101.1118927,100.7522583,100.3719025,99.81276703,102.803093,102.894989,102.9593735,102.636673,101.0898819,101.564537,103.5660172,,
Jamaica,JAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,109.3517838,111.5917435,108.6724091,112.7109222,106.1537628,106.4900436,105.9571228,106.6778412,107.8909912,105.8447266,104.9027176,106.2261505,105.86306,104.28228,102.5297394,101.1553497,102.4618835,100.1577301,101.508728,100.7503815,100.0209198,,96.67742157,,,,,,91.0281601,92.05428314,91.7432785,91.62854767,90.56820679,93.24933624,93.73565674,,94.17948914,98.69400787,100.6034393,97.16994215,97.6732735,97.34022473,95.03323351,93.96700225,92.10315277,93.1394981,91.36261032,94.91126973,93.22899628,90.94944,92.37612263,93.26818343,87.73754517,97.29721069,
Jordan,JOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,92.8538208,94.8216629,99.0643692,103.0675125,104.8152924,105.451622,106.756073,106.6835175,107.6655884,108.5186462,106.2850723,105.3827515,102.5146103,101.5743408,100.8768768,101.9913864,100.0486908,101.112999,97.84855652,96.15023804,97.24210358,99.5328598,99.30653381,97.30300903,95.03214264,93.44030762,,89.57894135,88.27706909,87.24353027,,93.90765381,95.48885345,96.62525177,96.52203369,95.70851135,93.89077759,91.74429321,,89.69052648,90.37320056,90.9311831,93.71637276,97.61101127,,98.42729965,98.55894819,98.89392281,98.86033331,98.96053367,98.00174964,98.54126707,98.29948733,98.55162471,
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4644699,100.945282,101.2505035,101.5516281,101.437027,101.8288879,101.9365387,101.8019028,101.7744675,101.0981064,101.1257629,,
Kazakhstan,KAZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,107.9932175,,,,,114.4890366,,,111.2995834,111.8163376,113.6940613,113.9844589,113.1593628,110.8950195,92.6026535,93.58717346,94.64668274,95.42845154,97.63423157,98.00663757,99.71544647,100.2113571,100.5948486,101.440239,100.9486923,99.85272217,99.79164124,101.0851593,99.48841858,98.66512717,98.20029054,95.67359415,94.80010548,94.65821536,95.07595571,95.55844466,97.34188134,97.41879154,99.05523093,98.95885928,98.27338862,99.22390218,98.98044939,97.5368516,97.33298844
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,60.26599121,61.70124054,65.23310852,67.9078598,100.3118134,102.8944168,99.15631104,98.90963745,95.56793213,115.5846405,117.3029327,115.0512466,117.9219894,118.2306519,114.4830933,109.8419037,109.9134979,109.7342606,108.0008087,108.8582001,105.3136673,103.027092,101.5013809,100.3929367,96.32662964,93.32424164,,,92.91802216,90.69628143,94.2572403,95.15091705,89.24919128,103.9038925,103.7294312,103.6295624,101.2019882,107.5827103,107.0764694,107.9457397,,,111.4222267,,107.1412201,104.7800903,104.1148529,101.9578913,99.77042021,77.5132255,91.9542486,93.76690676,98.55196736,98.24834758,,
Kyrgyz Republic,KGZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,106.6874924,,,,,116.2518463,,,110.4614868,109.7185211,109.0202179,107.3021698,106.1006775,105.3713531,104.5845795,96.24189758,96.08184814,95.31256104,95.52081299,94.70185852,93.92707825,93.42308044,93.44004822,94.6500473,95.29930115,96.66275787,95.57422638,96.25901794,97.05438232,98.11805477,97.79796181,98.70253211,98.56572318,98.80742371,98.08892551,99.778295,100.8009577,99.82645511,98.93847689,96.21033548,96.37437663,96.74428751,98.09633605,98.59495654,98.95354276
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,30.28186035,42.56811142,41.34143066,,,,,,,,138.1273499,168.6817474,189.9446259,198.8851929,197.1226654,192.8973541,173.4737549,152.256424,135.9811096,113.4174271,103.981987,,,104.6703491,99.20874786,,95.86647034,94.23738098,98.37248993,102.7927399,110.3429489,123.668541,126.5123901,129.0203552,129.5513153,128.4048615,127.7170868,124.0660172,123.781601,123.3578033,118.7624406,115.418437,115.8081365,108.9422196,103.7596727,101.7342668,100.6950351,99.67391084,100.4808195,107.021019,105.2824756,106.3315444,107.0390145,108.9713328,
Kiribati,KIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,95.12612152,116.2047424,94.14260101,,120.0387726,103.8648911,112.8071899,114.2651291,116.2495575,119.2234879,123.4366379,129.9765167,129.1583557,125.3705826,126.9961319,122.7984467,118.0108719,116.2876511,118.0918579,116.5253906,118.5111923,117.7421722,116.8851624,117.2774887,116.2125168,115.6327362,115.3856201,113.1614609,105.1750717,105.911438,112.9236526,105.2597885,110.6612473,107.7735596,109.6289825,107.5765686,104.2041168,105.9121094,102.4078903,,,,,109.1178651,105.430104,108.7278583,103.304251,,,105.7172027,103.6884333,102.1565275,97.36553839,95.26850033,
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,106.9614868,110.7387695,107.9984207,105.1230316,112.9974213,98.53894043,99.42375183,,117.8618393,113.9306412,117.0212784,117.1978378,114.352478,113.0217819,116.1715698,110.0501022,110.3553467,108.2886505,109.1244812,107.1671295,,,100.298317,,111.0897064,109.2195129,106.8702316,108.5835495,109.9381027,109.7097397,,108.4328918,116.0007172,116.2628479,118.5557175,117.5328522,116.3796616,114.3178635,114.9833679,117.2206726,125.3045273,124.0037071,130.0845467,129.5318127,129.3188549,138.7316742,127.6899925,121.1187485,,
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.96453857,98.7921524,98.95803833,99.99395752,100.1765289,100.3449173,100.3632889,100.7939835,101.3449707,101.050827,100.8043671,100.9988785,101.1475906,100.2687683,99.45681,100.062088,99.71601105,98.62471008,98.6656723,99.63881683,99.21790314,98.60793304,99.00502014,100.3014679,100.8665085,
Kuwait,KWT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,78.94885254,80.22376251,82.21661377,83.29110718,85.95027161,89.79290009,95.65236664,98.60045624,96.74136353,96.62471008,94.55036163,95.20213318,95.2609787,95.23195648,94.2609024,92.3863678,88.8151474,86.69998932,84.40117645,82.56529236,112.5714874,73.11241913,76.61528778,85.25562286,83.92784882,87.47518158,88.19010925,88.84310913,89.24403381,91.77819061,94.38819122,100.2325287,103.9163589,106.3649216,109.9524612,107.883522,109.5102463,105.8719635,104.7933426,103.4560706,104.0346398,101.2010705,100.7617414,100.8114084,101.7989348,95.08250453,91.091846,88.36636019,83.05840554,81.38679386,82.36341268,,,,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3677521,117.4454117,116.4016418,116.1929092,115.1658401,115.2603989,114.5966568,110.0311737,113.9526215,113.5297775,113.5567017,112.4754791,111.5436707,110.2551727,111.2123108,110.325531,109.2043381,108.6561432,108.1826935,107.5881119,107.3271866,106.3880768,105.2747421,105.0212936,104.5170822,104.3404617,
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,57.89836884,61.55162811,61.64834976,,,65.98090363,99.26584625,98.97486877,102.6535034,102.4260788,103.1216812,100.6185303,98.03649902,96.54805756,96.17344666,99.37698364,,101.3408127,,96.61184692,95.65760803,93.23551941,99.07771301,102.6022491,103.8649292,107.5124512,108.3730011,110.0044174,107.8660812,105.7221985,103.3108597,105.2336884,107.4815903,108.6494217,110.0265274,110.8173065,112.4718094,114.9840164,117.4070892,119.7056808,119.0745993,118.4143157,118.4081527,117.4254641,114.3028791,110.5028127,107.4449725,104.2754132,101.9785446,100.2776679,99.11019948,95.6988495,95.03825349,93.8514019,93.14352501
Lebanon,LBN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,126.6604614,,,125.3244629,,,,104.2794266,,104.7564621,108.3716278,106.1176834,101.6611328,,85.3037796,,97.98085785,,81.55756378,,,77.21616364,76.57771301,78.89434052,79.01940918,78.52229309,80.59197998,83.27263641,86.52082825,85.12207794,84.42803192,85.52436829,86.77268219,88.68367767,89.18876648,88.52709198,88.32697296,86.23596954,85.368927,84.79734507,84.83721673,85.27932256,86.80286382,78.51893818,77.16093964,76.54746492,78.12237651,77.57572803,77.09279243,76.10169616,74.72922177,76.45412332,78.20268742,81.76911241,
Liberia,LBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,35.60626984,36.49927902,37.52027893,,,39.4977417,36.95589828,,45.41830826,45.86304092,48.72943115,,,,40.1734581,,,,,,,,,,,,,,71.42102814,90.13426208,108.4838791,,,,,,89.20623016,,88.42503357,95.98327637,,100.7457348,,52.1977055,92.55302019,89.99004645,83.88911585,79.59523389,,,72.42282788,67.46271508,66.59392551,,,
Libya,LBY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,84.45057678,93.97966003,101.0465164,107.9271698,112.1241989,114.8181915,113.5078201,109.5536575,114.7565231,111.6321793,107.5336838,,107.9602585,,,104.3661194,,,,,,,,,,,,,118.1091309,,112.9765167,110.5232162,108.3596497,108.3338699,102.5121765,106.9982376,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,94.41184235,99.9174881,105.5002899,109.1600418,111.717041,115.2012024,120.1641083,123.7304993,127.4566193,125.8738403,121.5162277,127.1922989,128.6621857,129.0266876,131.7748413,129.3535767,127.6882324,125.7917328,128.7363434,131.1804962,133.1907501,129.9733124,128.7585144,126.1278305,120.559967,123.5308075,124.9752884,124.6119232,102.6277771,103.1791916,105.7566223,104.2747879,103.5568314,101.3702698,100.85569,104.7208405,98.56369019,97.62216187,98.12851715,98.38905334,97.876091,96.91732788,97.36135101,96.87832642,95.27100372,94.93707275,95.50836182,96.82810974,97.72090149,98.42925262,,102.9642021,101.3709787,96.78229584,
Latin America & Caribbean,LCN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.12323,111.2705612,105.4191666,106.0839767,113.4968033,107.7034378,116.4155579,115.6731567,114.8823013,114.8361664,113.8227615,114.0520325,113.4286804,109.3546982,113.0017471,112.473053,112.4638367,111.4096375,110.5497818,109.4025879,110.2430267,109.3710938,108.3120193,107.6209335,107.0520935,106.6770401,106.5881805,105.8799362,105.0817795,105.0299683,104.6176529,104.5891418,
Least developed countries: UN classification,LDC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,51.44271088,48.88867188,51.65251923,54.66204071,55.32947159,57.88275909,60.23957062,61.69876099,63.27764893,64.42371368,65.87272644,67.17745972,67.57112122,68.0088501,67.64151764,65.87049866,65.81912231,64.95806122,67.24027252,66.79882813,65.76051331,67.72016144,67.95237732,69.12927246,70.15376282,71.81945038,72.31318665,74.7675705,75.23613739,74.84810638,76.77924347,78.98162079,83.52861023,86.64380646,88.97093201,91.18878174,93.46620178,95.0707016,97.66790771,98.25527191,98.72927856,100.3330002,100.8871765,100.7283173,101.1184387,99.99742889,100.4160767,100.9970093,102.0098495,102.8055267,103.261261,102.4182587,100.3039398,100.326973,100.6826172,
